"","id","name","display","notes","status","biomass_constant_a","biomass_constant_b","biomass_constant_c","climate_score","vulnerability","max_length","trophic_level","max_length_type","genus","group_size","trophic_group","functional_group","created_on","updated_on","species","calcium.mg","iron.mg","selenium.mug","zinc.mg","vitamin_a.mug"
"2603","cabeeb18-d40b-42e9-80c7-2cbb361f5ee8","microphthalmus","Ogilbichthys microphthalmus","","Open",0.01,3.04,1,NA,10,3.8,3.2,"standard length","4fb2c43e-fd6b-473c-9e96-9bd513c035f0","930bac6f-5723-4863-81f1-819513df0296","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2020-02-17T19:24:29.956968Z","2020-02-17T19:24:29.956990Z","Ogilbichthys microphthalmus",NA,NA,NA,NA,NA
"2604","cac674c0-725b-4d0e-a239-05aa1c51fea3","condei","Cirrhilabrus condei","","Open",0.0166,2.95,1,NA,14,8,3.3,"total length","01a60954-531d-40d9-8d3a-daa18c3fac38","5e235e0c-aeb3-45e1-87fe-59c875c87daa","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-10-12T15:22:11.417289Z","2020-02-17T19:10:27.644973Z","Cirrhilabrus condei",NA,NA,NA,NA,NA
"2605","cac94202-c2a8-4e04-a4e4-8df6728d8b03","gemmatum","Zebrasoma gemmatum","subfamily bodyshape","Open",0.02344,2.97,1,NA,22.47,22,2,"total length","846b25b3-bd9e-41a3-bd6b-7206a917217d","239e669e-f42b-454d-a5ea-d2adf7198a51","7b52107b-d3a7-42ff-9aec-a24b74bd43a1","155c8b27-5653-4414-8d2e-167b867e6fac","2018-04-04T19:03:54.895789Z","2020-02-17T19:11:17.457621Z","Zebrasoma gemmatum",NA,NA,NA,NA,NA
"2606","cad6a5ba-67bb-4631-bbbd-4a720ae13460","griseus","Gymnocranius griseus","G audleyi","Open",0.0304,2.95,0.913242,NA,37.53,35,3.22,"total length","a8977768-056d-4cf6-930d-ded5f58f7578","239e669e-f42b-454d-a5ea-d2adf7198a51","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-04-04T19:04:23.290126Z","2020-02-17T19:10:37.465365Z","Gymnocranius griseus",41.25874743,0.544208498,35.00550341,1.310787108,72.88676401
"2607","cb4a5e99-fe92-45ad-a55d-3bd07b4d1322","dentatus","Paralichthys dentatus","","Open",0.0155,3.12,1,NA,46.85,94,3.45,"total length","fef98199-ae8e-4ed0-a2e2-3226aadbed38","930bac6f-5723-4863-81f1-819513df0296","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2020-02-17T19:24:30.386321Z","2020-02-17T19:24:30.386342Z","Paralichthys dentatus",28.18859093,0.323846148,22.67261658,0.402792406,15.14819439
"2608","cb5faec9-9b2a-40d6-af18-cd03929d6535","macronemus","Parupeneus macronemus","","Open",0.00538,3.32293,1,NA,33.41,40,3.5,"total length","7c6a3120-bd46-44bd-9433-67a0689be9a8","239e669e-f42b-454d-a5ea-d2adf7198a51","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-04-04T19:04:27.617055Z","2020-02-17T19:10:55.149669Z","Parupeneus macronemus",32.88265612,0.307970803,61.0629124,0.520798777,220.5159777
"2609","cb86cd82-d9f6-4463-b562-cc1564eae834","verrucosa","Synanceia verrucosa","All LWR for bodyshape","Open",0.01122,3.04,1,NA,58.16,40,4.2,"standard length","ad424000-2a36-4bcc-a7db-2a66a4b776ee",NA,"e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","93553f68-2e87-447e-b523-d98eb326081d","2018-04-04T19:04:43.148328Z","2020-02-17T19:11:13.764436Z","Synanceia verrucosa",38.63417258,0.554369634,34.34387195,0.979926637,223.8989498
"2610","cb877ee1-70c3-4bd4-8789-50a5c11b154e","albofasciata","Wetmorella albofasciata","subfamily bodyshape","Open",0.01995,3,1,NA,11.03,6,3.3,"total length","ff5cca9c-46b3-4737-b149-5e28ce1f8ff9","930bac6f-5723-4863-81f1-819513df0296","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:18.861948Z","2020-02-17T19:11:17.045455Z","Wetmorella albofasciata",NA,NA,NA,NA,NA
"2611","cb9ede9b-c128-4f2d-91cc-9fb3ebd3b4b2","nansen","Parupeneus nansen","genus bodyshape","Open",0.01202,3.09,1,NA,19.4,13.9,3.4,"standard length","7c6a3120-bd46-44bd-9433-67a0689be9a8","239e669e-f42b-454d-a5ea-d2adf7198a51","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-04-04T19:04:27.695610Z","2020-02-17T19:10:55.247683Z","Parupeneus nansen",NA,NA,NA,NA,NA
"2612","cba0db85-4482-4c93-bee2-3e2aab596b45","novaezelandiae","Trachurus novaezelandiae","","Open",0.03487,2.77,1,NA,37.93,50,3.22,"standard length","57797555-7a4f-40b2-8f4a-7ab2ef28f060","239e669e-f42b-454d-a5ea-d2adf7198a51","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-04-04T19:04:03.830295Z","2020-02-17T19:11:15.678650Z","Trachurus novaezelandiae",376.7221255,5.153725036,31.81495282,2.919095865,8.072560351
"2613","cba26b25-bed8-4803-a684-c41315c32543","ransonneti","Parapriacanthus ransonneti","All LWR for bodyshape","Open",0.01122,3.04,1,NA,15.01,10,3.4,"total length","9abff4dc-0b69-4a2f-be25-b3342c097df0","10afcac0-d333-4fa3-aefd-23e3ca1bff6a","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-04-04T19:04:30.505830Z","2020-02-17T19:10:54.056722Z","Parapriacanthus ransonneti",101.8503348,0.962296674,25.23261789,1.387128654,127.5424517
"2614","cba4e790-109b-4bdb-88a0-c3da6309babb","evides","Lipogramma evides","","Open",0.01122,3.04,1,NA,10,4,3.2,"total length","397b10d4-006c-49dc-aaeb-ddd2bf2c0406","930bac6f-5723-4863-81f1-819513df0296","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2020-02-17T19:24:35.125479Z","2020-02-17T19:24:35.125501Z","Lipogramma evides",NA,NA,NA,NA,NA
"2615","cba92ff9-72ef-4052-afa2-d9476a521dad","insularis","Corythoichthys insularis","","Open",0.00049,3.1,1,NA,10,10,3.6,"standard length","10437a34-9905-4b66-868d-fafd60d20966","e5d75c96-9d6f-41a3-8f8e-85534d6d3337","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-10-12T15:22:17.642347Z","2020-02-17T19:10:29.818867Z","Corythoichthys insularis",NA,NA,NA,NA,NA
"2616","cbb67c36-7860-4ae5-8d20-9631b88befc1","picus","Plectorhinchus picus","","Open",0.011985,3.05946,1,NA,50.09,84,3.85,"total length","9631a527-701d-4704-ab9d-71fa86afefd3",NA,"2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-04-04T19:04:15.104544Z","2020-02-17T19:10:57.467838Z","Plectorhinchus picus",27.45286438,0.454413839,44.16967822,0.911219787,57.53327648
"2617","cbbe6fc2-d1a3-4411-bca6-f296ce2dc81c","biaculeatus","Parupeneus biaculeatus","genus bodyshape","Open",0.01202,3.09,1,NA,25.89,19,3.4,"standard length","7c6a3120-bd46-44bd-9433-67a0689be9a8","239e669e-f42b-454d-a5ea-d2adf7198a51","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-04-04T19:04:27.388278Z","2020-02-17T19:10:54.743944Z","Parupeneus biaculeatus",NA,NA,NA,NA,NA
"2618","cbd7a341-bf4b-45f1-998c-3f171bd0663d","talboti","Chrysiptera talboti","subfamily bodyshape","Open",0.01479,2.98,1,NA,12.47,6,2.8,"total length","eb44c561-f89f-4074-8bd1-9ec6d0eaeb06",NA,"3c587268-a241-4930-973a-e69880ea438b","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-04-04T19:04:35.703555Z","2020-02-17T19:10:27.297475Z","Chrysiptera talboti",163.5327032,1.030486802,24.69408689,2.212480189,117.764005
"2619","cbd967b1-6faf-4c1f-affc-6172abc8c4cf","engelhardi","Pseudanthias engelhardi","subfamily bodyshape","Open",0.00933,2.97,1,NA,14.62,10,3.3,"total length","48a2ac8c-0fff-40eb-b97b-817c95acda8b","10afcac0-d333-4fa3-aefd-23e3ca1bff6a","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-04-04T19:03:56.840433Z","2020-02-17T19:11:02.097864Z","Pseudanthias engelhardi",110.5050439,1.012416719,28.34995648,1.59806626,167.4153829
"2620","cbeadd2c-f00e-44d6-ab50-29d82ae5ce53","haackei","Parapercis haackei","genus bodyshape","Open",0.00646,3.1,1,NA,16.89,10,3.4,"total length","bb57ddbe-78be-408e-9023-0b9ca7d87aa7","239e669e-f42b-454d-a5ea-d2adf7198a51","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:30.906410Z","2020-02-17T19:10:53.728598Z","Parapercis haackei",99.82968385,1.153438655,14.78842689,1.423503474,58.29939021
"2621","cbed114d-29b2-4cbd-a3b7-efebd8666837","genivittatus","Lethrinus genivittatus","","Open",0.015309,2.971004,1,NA,17.01,25,3.61,"total length","457b1ea8-dcec-4f99-8fce-49b0a20269bb","239e669e-f42b-454d-a5ea-d2adf7198a51","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-04-04T19:04:22.846206Z","2020-02-17T19:10:43.240418Z","Lethrinus genivittatus",102.7446614,1.412518,43.83780013,3.386680776,25.75184986
"2622","cbfc023d-0b7e-41d6-9971-09cfcd356140","strigatus","Microcanthus strigatus","","Open",0.05255,2.81831,0.976,NA,22.52,16,3,"total length","d4cfaede-4fca-4d61-9156-395a23bfc203","10afcac0-d333-4fa3-aefd-23e3ca1bff6a","3c587268-a241-4930-973a-e69880ea438b","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:16.898156Z","2020-02-17T19:10:46.754471Z","Microcanthus strigatus",97.15222221,0.928097248,26.87382206,1.903812206,78.64331632
"2623","cc2daf65-d892-457d-bcff-ff721384fa6b","batavianus","Platax batavianus","subfamily bodyshape","Open",0.02455,2.96,1,NA,51.72,65,3.5,"standard length","9b0f1c19-75fe-48ea-a143-d258ea25d110","239e669e-f42b-454d-a5ea-d2adf7198a51","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-04-04T19:04:09.407757Z","2020-02-17T19:10:56.885846Z","Platax batavianus",27.191404,0.447257257,36.57679215,0.938699455,53.70236635
"2624","cc42a50c-ad72-4381-9028-9c07c7b6f397","conchyliatus","Lethrinus conchyliatus","genus bodyshape","Open",0.01479,2.99,1,NA,53.23,76,4.02,"total length","457b1ea8-dcec-4f99-8fce-49b0a20269bb",NA,"e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","93553f68-2e87-447e-b523-d98eb326081d","2018-04-04T19:04:22.752499Z","2020-02-17T19:10:43.108455Z","Lethrinus conchyliatus",NA,NA,NA,NA,NA
"2625","cc458111-1178-4666-aa3f-15528e559fbc","brevoortii","Selene brevoortii","","Open",0.031363,2.670206,1,NA,32.73,38,3.8,"fork length","b092f832-5806-4d2d-983d-444a86d04a87","239e669e-f42b-454d-a5ea-d2adf7198a51","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-04-04T19:04:03.764220Z","2020-02-17T19:11:10.548645Z","Selene brevoortii",152.9738277,0.915567869,54.95198697,1.025621152,18.57016138
"2626","cc499fc1-6435-4ed2-8497-58a5dbf8dbdf","gaterinus","Plectorhinchus gaterinus","genus bodyshape","Open",0.01349,3.01,1,NA,40.85,50,3.99,"total length","9631a527-701d-4704-ab9d-71fa86afefd3","5e235e0c-aeb3-45e1-87fe-59c875c87daa","e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","93553f68-2e87-447e-b523-d98eb326081d","2018-04-04T19:04:14.883691Z","2020-02-17T19:10:57.247503Z","Plectorhinchus gaterinus",38.77674365,0.50264868,37.5762093,1.032613818,82.27554897
"2627","cc4a53dd-2c72-41a5-a8cc-1ebd1c813a5d","melanotaenia","Labracinus melanotaenia","","Open",0.01995,3.01,1,NA,32,23.5,3.9,"total length","a899b323-07a1-4de1-ac98-fcbb76c1ba64","239e669e-f42b-454d-a5ea-d2adf7198a51","e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","93553f68-2e87-447e-b523-d98eb326081d","2021-06-16T13:28:49.519407Z","2021-06-16T13:28:49.519484Z","Labracinus melanotaenia",NA,NA,NA,NA,NA
"2628","cc7de894-4477-4478-80b7-8dfa3dd6685f","taeniurus","Neopomacentrus taeniurus","","Open",0.0724,2.262,0.809,NA,20.93,10,3.4,"total length","02e46010-c98b-4575-ac00-32a11f34937c","5e235e0c-aeb3-45e1-87fe-59c875c87daa","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-04-04T19:04:36.525154Z","2020-02-17T19:10:49.979308Z","Neopomacentrus taeniurus",396.5190846,1.861701235,42.74508343,1.827205872,67.11992574
"2629","cc99e2e1-d8f1-4a90-bba1-df9bb9470dd8","lori","Elacatinus lori","","Open",NA,NA,1,NA,NA,NA,NA,"","671500f6-8c63-4f76-a9c5-b2f40fdfb168",NA,NA,NA,"2020-07-24T20:23:23.812716Z","2021-09-13T21:06:08.607861Z","Elacatinus lori",NA,NA,NA,NA,NA
"2630","cc9bc0ab-0332-43af-827c-0574eb0dd53f","jordani","Cirrhilabrus jordani","subfamily bodyshape","Open",0.0166,2.95,1,NA,17.67,10,3.4,"total length","01a60954-531d-40d9-8d3a-daa18c3fac38","5e235e0c-aeb3-45e1-87fe-59c875c87daa","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-04-04T19:04:18.250986Z","2020-02-17T19:10:27.857040Z","Cirrhilabrus jordani",106.9469737,1.01526416,27.03027488,1.79171903,195.1049867
"2631","cca0bb7b-00a7-472d-ac58-5b7fc9e508a4","coruscans","Etelis coruscans","","Open",0.022562,2.815867,1,NA,45.23,120,4.42,"total length","d930c5ca-3838-436a-b5d3-a5d64786015a","239e669e-f42b-454d-a5ea-d2adf7198a51","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-04-04T19:04:23.807467Z","2020-02-17T19:10:34.948541Z","Etelis coruscans",4.572602453,0.202168263,16.41231713,0.290173387,35.03713331
"2632","cca9fd1d-fa58-4ae0-9ab3-7df0e3eeb3ec","freminvillii","Girella freminvillii","subfamily bodyshape","Open",0.01549,3.06,1,NA,37.75,45,2,"total length","d525684b-61a8-42ad-a8d0-a9cedd5bfce4","10afcac0-d333-4fa3-aefd-23e3ca1bff6a","7b52107b-d3a7-42ff-9aec-a24b74bd43a1","155c8b27-5653-4414-8d2e-167b867e6fac","2018-04-04T19:04:16.571154Z","2020-02-17T19:10:36.447268Z","Girella freminvillii",32.93297267,0.614288066,38.78751672,1.264342395,27.15084429
"2633","cccb6dfc-0420-4420-8343-150ecc8fe34a","concentricus","Urobatis concentricus","subfamily bodyshape","Open",0.00977,3.08,1,NA,24.51,47.5,3.3,"total length","d32fb7f5-0be5-4a09-83d8-75ff9d2bab74",NA,"2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-04-04T19:04:45.480715Z","2020-02-17T19:11:16.600456Z","Urobatis concentricus",53.03700343,0.572633933,42.65872201,0.77663296,24.19655964
"2634","cce8bcc5-8484-4fb0-b0c0-67c27c192219","pavo","Iniistius pavo","All LWR for bodyshape","Open",0.01122,3.04,1,NA,40.08,42,3.54,"total length","80d7f17f-2380-431f-b440-cecd3e16fce2","930bac6f-5723-4863-81f1-819513df0296","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:22.160550Z","2020-02-17T19:10:41.405928Z","Iniistius pavo",39.56922349,0.550060786,36.93025045,1.339387343,86.27506961
"2635","cd11a567-3a95-461c-90e9-b8cb407f6d06","punctatissima","Canthigaster punctatissima","","Open",0.0323,2.953,1,NA,10,9,3.1,"total length","74efa2d7-f678-49cb-8749-f3abfffceac2",NA,"3c587268-a241-4930-973a-e69880ea438b","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:44.252848Z","2020-02-17T19:10:17.070203Z","Canthigaster punctatissima",167.6824551,1.12606221,30.00432343,1.896517605,65.26882418
"2636","cd12a095-732d-49cd-8ddb-a5001196e2a8","maculata","Canthidermis maculata","subfamily bodyshape","Open",0.0257,2.94,1,NA,44.41,50,3.47,"total length","d8b76113-94d8-4790-964f-a3e88b935da4","5e235e0c-aeb3-45e1-87fe-59c875c87daa","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-04-04T19:03:59.617147Z","2020-02-17T19:10:16.543204Z","Canthidermis maculata",24.41734418,0.734261133,18.65718099,0.786086216,31.45097112
"2637","cd14c998-3890-406a-a995-0df21f13352e","cosmetus","Halichoeres cosmetus","genus bodyshape","Open",0.01,3.08,1,NA,22.77,13,3.4,"total length","4677830e-96d6-43f6-949d-25294d170143","239e669e-f42b-454d-a5ea-d2adf7198a51","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:19.640733Z","2020-02-17T19:10:38.542630Z","Halichoeres cosmetus",100.3052592,0.815982462,29.67174804,1.884345308,114.867364
"2638","cd22f908-37a0-4e95-94c9-4d1d1f819474","tol","Scomberoides tol","","Open",0.010682,2.829328,1,NA,23.94,60,4.5,"total length","1d976fd4-9ec0-4746-833c-fe64786c1d33","239e669e-f42b-454d-a5ea-d2adf7198a51","e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","110740ed-2223-4531-bf5e-c83db70f7e84","2018-04-04T19:04:04.300307Z","2020-02-17T19:11:09.698968Z","Scomberoides tol",71.01266186,1.132773521,48.64132474,1.113792474,52.1991996
"2639","cd2f0ca5-dec6-4f49-a4d3-13e2892e5ed7","zoster","Hemitaurichthys zoster","subfamily bodyshape","Open",0.02188,3.02,1,NA,13.79,18,2.85,"total length","a3c177b6-29bf-4bbc-af6b-18d694db56e1","10afcac0-d333-4fa3-aefd-23e3ca1bff6a","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-04-04T19:04:07.117085Z","2020-02-17T19:10:40.087498Z","Hemitaurichthys zoster",76.06121712,0.914697316,30.74457659,1.196506758,70.75419526
"2640","cd3030a0-b746-42a5-b94b-1a805214f598","vicinus","Gymnothorax vicinus","","Open",0.000988,2.93175,1,NA,59.6,122,4.26,"total length","f563951c-95d4-4dae-860d-6f2143c71629","930bac6f-5723-4863-81f1-819513df0296","e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","93553f68-2e87-447e-b523-d98eb326081d","2020-02-17T19:24:27.483088Z","2020-02-17T19:24:27.483110Z","Gymnothorax vicinus",12.98803874,0.537029151,24.14526113,0.56065825,65.47921806
"2641","cd3c4799-942a-4072-a592-a822ea59d2e2","virginicus","Polydactylus virginicus","","Open",0.009891,3.006435,1,NA,22.13,33,3.7,"total length","0e8427fc-cd46-4145-9f56-367a6c22ef70","5e235e0c-aeb3-45e1-87fe-59c875c87daa","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2020-02-17T19:24:30.714357Z","2020-02-17T19:24:30.714378Z","Polydactylus virginicus",NA,NA,NA,NA,NA
"2642","cd4367c2-81e4-4976-a518-1b16c8334cf8","maculatus","Naso maculatus","","Open",0.01995,3,1,NA,38.55,60,2.3,"total length","60d52207-9087-4b8c-bcc6-0bc092fc7c73","239e669e-f42b-454d-a5ea-d2adf7198a51","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-10-12T15:22:09.697118Z","2020-02-17T19:10:48.748345Z","Naso maculatus",30.158299,0.585110679,42.98198123,1.311831151,27.20929135
"2643","cd483481-6d5d-4c14-bdc4-1924a03f750e","poeyi","Pempheris poeyi","","Open",0.01585,2.99,1,NA,23,15,3.4,"total length","1028351d-424a-422e-9d4b-111e5dff4a47","10afcac0-d333-4fa3-aefd-23e3ca1bff6a","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2020-02-17T19:24:35.411799Z","2020-02-17T19:24:35.411820Z","Pempheris poeyi",NA,NA,NA,NA,NA
"2644","cd4c854d-5881-4518-88f9-73ea97b4af44","latus","Acanthopagrus latus","","Open",0.024319,2.93927,1,NA,28.27,40,3.84,"fork length","62040f21-56a4-4221-b894-3e97ca517349","239e669e-f42b-454d-a5ea-d2adf7198a51","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-04-04T19:04:42.554259Z","2020-02-17T19:10:07.780663Z","Acanthopagrus latus",104.7323959,1.363151999,25.86198044,0.890573135,14.85837914
"2645","cd97ff8f-cf2b-48dc-be74-fb7c09211233","australiae","Upeneus australiae","species and genus bodyshape","Open",0.01047,3.09,1,NA,22.54,16,3.39,"standard length","98f3b35f-9995-4f74-927f-8c5e104693e6","239e669e-f42b-454d-a5ea-d2adf7198a51","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-04-04T19:04:27.866470Z","2020-02-17T19:11:16.198752Z","Upeneus australiae",NA,NA,NA,NA,NA
"2646","cd9d1d5a-ef26-4742-a13f-da86f106f9d0","fuscidorsalis","Pomachromis fuscidorsalis","subfamily bodyshape","Open",0.01479,2.98,1,NA,14.62,6,3.5,"standard length","3a9b2405-823e-4618-8d21-9e279eb0c234","5e235e0c-aeb3-45e1-87fe-59c875c87daa","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-04-04T19:04:37.743498Z","2020-02-17T19:11:00.534970Z","Pomachromis fuscidorsalis",160.1118067,0.986141942,24.01223598,2.164440607,137.1513072
"2647","cd9dc0f6-be58-402a-84d3-d4fbd2635125","inornatus","Microlepidotus inornatus","","Open",0.0151,2.93,1,NA,39.93,45,3.55,"total length","222ec046-3c7f-40bb-a98e-7aa4d23eb0e5","10afcac0-d333-4fa3-aefd-23e3ca1bff6a","2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-04-04T19:04:14.357171Z","2020-02-17T19:10:46.802750Z","Microlepidotus inornatus",NA,NA,NA,NA,NA
"2648","cda89b71-2989-4720-b737-487290a0db1d","pleurogramma","Torquigener pleurogramma","subfamily bodyshape","Open",0.01778,2.89,1,NA,18.07,21,3.4,"total length","86ad0b23-933d-4fc9-93c2-ddf0c4c91815",NA,"2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","4d268d15-a189-4925-b51f-fc7bddff5e47","2018-04-04T19:04:44.783856Z","2020-02-17T19:11:15.231783Z","Torquigener pleurogramma",216.9931638,2.150152817,30.19659182,1.307000031,13.02942238
"2649","cdce7201-c798-41f1-84dc-cbf4a521247c","noeli","Anthias noeli","subfamily bodyshape","Open",0.00933,2.97,1,NA,31.65,29,3.6,"total length","089cb6ce-3aea-4ed3-aaec-8341ee760937","5e235e0c-aeb3-45e1-87fe-59c875c87daa","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2018-04-04T19:03:55.858219Z","2020-02-17T19:10:11.869602Z","Anthias noeli",NA,NA,NA,NA,NA
"2650","cdd97261-c739-42c3-9412-30746a8e2f3b","kermadecensis","Parma kermadecensis","","Open",0.02239,2.99,1,NA,39,22,2.7,"standard length","a72a981a-bdf9-4720-a947-71885636d251",NA,"7b52107b-d3a7-42ff-9aec-a24b74bd43a1","155c8b27-5653-4414-8d2e-167b867e6fac","2018-10-12T15:22:16.750729Z","2020-02-17T19:10:54.453626Z","Parma kermadecensis",31.25126053,0.929739253,14.64138877,1.158856242,31.72873023
"2651","ce0c1c53-c4d6-4ce4-812e-8d54d4ddb8c7","inermis","Dermatolepis inermis","","Open",0.0015,3.551,1,NA,58.97,91,4.5,"total length","05c92a1a-ff9a-4491-9185-436b855209a7","930bac6f-5723-4863-81f1-819513df0296","e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","110740ed-2223-4531-bf5e-c83db70f7e84","2020-02-17T19:24:26.317858Z","2020-02-17T19:24:26.317880Z","Dermatolepis inermis",12.9078848,0.55070361,19.0328156,0.50446402,79.91669568
"2652","ce19d233-d395-4c07-8416-aa0c348be2ef","merra","Epinephelus merra","","Open",0.013138,3.109829,1,NA,28.85,32,4.38,"total length","e2682221-edff-447e-8754-c5d01e244101",NA,"e7aeb7b3-6f85-437a-b538-a2b7141b8e1c","93553f68-2e87-447e-b523-d98eb326081d","2018-04-04T19:04:10.774224Z","2020-02-17T19:10:34.324245Z","Epinephelus merra",45.47342419,0.632609738,37.64768112,1.545757987,142.6731312
"2653","ce25d7af-8f4b-467d-8933-010a0a82de39","niger","Chaetodontoplus niger","subfamily bodyshape","Open",0.0302,2.89,1,NA,30.01,25,2.69,"total length","8d3093dc-143b-4631-a5e3-a99dafc5da3b",NA,"2dda0d31-dd2c-4ffa-8ea5-99c01f49802f","2ab09ef5-1cb1-4ef4-8c5d-aa3291d907a3","2018-04-04T19:04:32.557412Z","2020-02-17T19:10:22.492439Z","Chaetodontoplus niger",NA,NA,NA,NA,NA
"2654","ce365522-9476-4e5b-8113-f4d27361c147","vittatus","Meiacanthus vittatus","","Open",0.00562,3.06,1,NA,16,8.5,3.4,"total length","acd273bd-0e54-4458-8f87-7117055d1ab2","930bac6f-5723-4863-81f1-819513df0296","b44fa509-536a-4498-b205-e34bb4a4b4d9","b02bb1b1-69cf-4cb4-b98d-0b9e90ade002","2021-05-27T15:32:29.855804Z","2021-05-27T15:32:29.855847Z","Meiacanthus vittatus",NA,NA,NA,NA,NA
"2655","ce407457-05d9-44f9-ab0b-8655dac3676e","unimaculata","Chrysiptera unimaculata","subfamily bodyshape","Open",0.01479,2.98,1,NA,20,10,2.08,"total length","eb44c561-f89f-4074-8bd1-9ec6d0eaeb06","239e669e-f42b-454d-a5ea-d2adf7198a51","7b52107b-d3a7-42ff-9aec-a24b74bd43a1","155c8b27-5653-4414-8d2e-167b867e6fac","2018-04-04T19:04:35.776965Z","2020-02-17T19:10:27.397818Z","Chrysiptera unimaculata",105.09865,0.971339355,29.28232545,2.125748347,69.35749391
